edge_id,node_index,source_node_id,pos_x,pos_y,is_stop_only
S_816120716,52792,7622052055,6060.06,6559.82,False
E_816120716,52793,7622052054,6071.17,6532.63,False
S_816120717,52794,7622052057,6088.76,6539.9,False
E_816120717,52795,7622052056,6077.28,6567.17,False
S_816120718#0,52796,7622052076,6117.83,6552.41,False
E_816120718#0,52797,7622052058,6104.81,6546.84,False
S_816120718#1,52798,7622052058,6104.81,6546.84,False
E_816120718#1,52799,7622052057,6088.76,6539.9,False
S_816120718#2,52800,7622052057,6088.76,6539.9,False
E_816120718#2,52801,7622052054,6071.17,6532.63,False
S_816120718#3,52802,7622052054,6071.17,6532.63,False
E_816120718#3,52803,7622052055,6060.06,6559.82,False
S_816120718#4,52804,7622052055,6060.06,6559.82,False
E_816120718#4,52805,7622052056,6077.28,6567.17,False
S_816120718#5,52806,7622052056,6077.28,6567.17,False
E_816120718#5,52807,7622052058,6104.81,6546.84,False
S_816120719,52808,7622052078,7786.39,6695.25,False
E_816120719,52809,7622052077,7795.65,6712.78,False
S_816120720,52810,7622052082,9082.08,5308.06,False
E_816120720,52811,7622052079,9059.33,5250.36,False
S_816120721,52812,7622052084,8998.56,5474.43,False
E_816120721,52813,7622052083,9004.0,5457.27,False
S_816120722,52814,7622080586,8775.66,5326.93,False
E_816120722,52815,7622080585,8774.46,5367.02,False
S_816126529,52816,7622134889,7049.21,6086.45,False
E_816126529,52817,7622134886,7054.13,6062.84,False
S_816129711,52818,7518234459,7155.32,5590.93,False
E_816129711,52819,7622140722,7169.56,5547.43,False
S_816133972,52820,gneJ5,5384.7,5292.81,False
E_816133972,52821,267408897,5414.81,5225.53,False
S_816133973#0,52822,2381317198,5361.25,5262.98,False
E_816133973#0,52823,1636343524,5369.67,5263.98,False
S_816133973#1,52824,1636343524,5369.67,5263.98,False
E_816133973#1,52825,cluster_2230685482_7622194971,5476.37,5052.68,False
S_816133975#0,52826,1636343525,5358.59,5271.12,False
E_816133975#0,52827,1833965776,5223.8,5237.44,False
S_816133975#1,52828,1833965776,5223.8,5237.44,False
E_816133975#1,52829,cluster_2381317189_370445716_370445718,5217.37,5231.02,False
S_816133975#2,52830,cluster_2381317189_370445716_370445718,5217.37,5231.02,False
E_816133975#2,52831,1833965774,5195.8,5229.56,False
S_816133975#3,52832,1833965774,5195.8,5229.56,False
E_816133975#3,52833,cluster_1205464865_2381317183,5097.11,5192.97,False
S_816133975#4,52834,cluster_1205464865_2381317183,5097.11,5192.97,False
E_816133975#4,52835,gneJ210,5038.49,5077.55,False
S_816133975#5.5,52836,gneJ210,5038.49,5077.55,False
E_816133975#5.5,52837,305559035,5026.77,5045.53,False
S_816133975#6,52838,305559035,5026.77,5045.53,False
E_816133975#6,52839,cluster_2342521341_2381317170,5000.8,4997.61,False
S_816133975#7,52840,cluster_2342521341_2381317170,5000.8,4997.61,False
E_816133975#7,52841,cluster_267408977_273530037_316868505,4938.01,4904.92,False
S_816133976,52842,1833965838,5355.51,5280.17,False
E_816133976,52843,1205464847,5352.88,5290.65,False
S_816133977#0,52844,1833965838,5355.51,5280.17,False
E_816133977#0,52845,1636343525,5358.59,5271.12,False
S_816133977#1,52846,1636343525,5358.59,5271.12,False
E_816133977#1,52847,2381317198,5361.25,5262.98,False
S_816133978#0,52848,gneJ5,5384.7,5292.81,False
E_816133978#0,52849,7622194973,5378.1,5269.37,False
S_816133978#1,52850,7622194973,5378.1,5269.37,False
E_816133978#1,52851,1636343524,5369.67,5263.98,False
S_816133979#0,52852,1636343527,5418.18,5294.71,False
E_816133979#0,52853,gneJ5,5384.7,5292.81,False
S_816133979#2,52854,gneJ5,5384.7,5292.81,False
E_816133979#2,52855,7622194964,5370.23,5273.24,False
S_816133979#3,52856,7622194964,5370.23,5273.24,False
E_816133979#3,52857,1636343525,5358.59,5271.12,False
S_816133980#0,52858,7622194964,5370.23,5273.24,False
E_816133980#0,52859,7622194973,5378.1,5269.37,False
S_816133980#1,52860,7622194973,5378.1,5269.37,False
E_816133980#1,52861,cluster_2230685482_7622194971,5476.37,5052.68,False
S_816133980#2,52862,cluster_2230685482_7622194971,5476.37,5052.68,False
E_816133980#2,52863,cluster_2230504026_7622194972,5486.59,5027.05,False
S_816133980#3,52864,cluster_2230504026_7622194972,5486.59,5027.05,False
E_816133980#3,52865,cluster_1242949438_2230504053_2230685419_2230685443_271787024_321573214_321573215_359022505_4622372941_7622194980_7622194981_7622194982_7622194983_89129156,5508.66,5021.09,False
S_816133981,52866,1636343527,5418.18,5294.71,False
E_816133981,52867,2255292168,5435.7,5307.37,False
S_816133982#1,52868,gneJ5,5384.7,5292.81,False
E_816133982#1,52869,7622194979,5351.44,5296.9,False
S_816133982#2,52870,7622194979,5351.44,5296.9,False
E_816133982#2,52871,cluster_267517561_7622194977,5292.18,5279.5,False
S_816133983,52872,1205464847,5352.88,5290.65,False
E_816133983,52873,7622194979,5351.44,5296.9,False
S_816133986#1,52874,cluster_1031988642_2230685474_267289885_3051759901_305519243_7617786208_7622194984_937878779,5548.47,4928.97,False
E_816133986#1,52875,321583634,5688.86,4942.12,False
S_816133987#1,52876,cluster_1031988642_2230685474_267289885_3051759901_305519243_7617786208_7622194984_937878779,5548.47,4928.97,False
E_816133987#1,52877,cluster_1242949438_2230504053_2230685419_2230685443_271787024_321573214_321573215_359022505_4622372941_7622194980_7622194981_7622194982_7622194983_89129156,5508.66,5021.09,False
S_816162125,52878,7622504308,9002.16,1895.13,False
E_816162125,52879,7622504324,9024.15,1855.98,False
S_816162126,52880,7622504298,8956.33,1822.98,False
E_816162126,52881,7622504301,8937.82,1867.16,False
S_816162127,52882,7622504297,8963.26,1818.97,False
E_816162127,52883,7622504313,9037.67,1785.76,False
S_816162128#0,52884,7622504309,9015.55,1908.4,False
E_816162128#0,52885,7622504308,9002.16,1895.13,False
S_816162128#1,52886,7622504308,9002.16,1895.13,False
E_816162128#1,52887,7622504301,8937.82,1867.16,False
S_816162128#2,52888,7622504301,8937.82,1867.16,False
E_816162128#2,52889,7622504298,8956.33,1822.98,False
S_816162128#3,52890,7622504298,8956.33,1822.98,False
E_816162128#3,52891,7622504297,8963.26,1818.97,False
S_816162128#4,52892,7622504297,8963.26,1818.97,False
E_816162128#4,52893,7622504324,9024.15,1855.98,False
S_816162129#0,52894,cluster_7622504323_7622504326,9086.22,1740.29,False
E_816162129#0,52895,7622504313,9037.67,1785.76,False
S_816162129#1,52896,7622504313,9037.67,1785.76,False
E_816162129#1,52897,7622504312,9056.62,1794.57,False
S_816162130,52898,7622504319,9149.39,1725.02,False
E_816162130,52899,7622504317,9173.43,1726.39,False
S_816162131#1,52900,cluster_7622504323_7622504326,9086.22,1740.29,False
E_816162131#1,52901,7622504319,9149.39,1725.02,False
S_816162131#2,52902,7622504319,9149.39,1725.02,False
E_816162131#2,52903,7622504318,9147.28,1746.92,False
S_816162132#0,52904,241292471,9155.8,1877.31,False
E_816162132#0,52905,7622504333,9172.11,1885.67,False
S_816162132#1,52906,7622504333,9172.11,1885.67,False
E_816162132#1,52907,7622504331,9240.98,1928.94,False
S_816162133,52908,7622504333,9172.11,1885.67,False
E_816162133,52909,7622504327,9232.51,1797.39,False
S_816162134,52910,676298968,9410.99,1850.49,False
E_816162134,52911,7622504334,9369.86,1858.62,False
S_816170758,52912,7622571914,9579.46,1375.47,False
E_816170758,52913,7622571906,9708.38,1446.36,False
S_816170759,52914,7622571924,8859.32,2132.91,False
E_816170759,52915,2917413652,8777.6,2088.83,False
S_816170760,52916,7238456589,9356.07,2146.11,False
E_816170760,52917,7238456592,9395.35,2031.76,False
S_816174617,52918,7622613875,10110.94,2126.28,False
E_816174617,52919,7622613872,10112.18,2072.28,False
S_816174618#0,52920,7622613876,10128.16,2120.45,False
E_816174618#0,52921,7622613875,10110.94,2126.28,False
S_816174618#1,52922,7622613875,10110.94,2126.28,False
E_816174618#1,52923,7622613874,10060.28,2139.39,False
S_816174619,52924,7622613883,10150.8,2174.37,False
E_816174619,52925,7622613877,10065.68,2163.19,False
S_816175256,52926,7622593082,10282.02,2100.37,False
E_816175256,52927,7622593077,10244.26,2087.26,False
S_816175257#0,52928,7622638287,10265.78,2034.4,False
E_816175257#0,52929,7622593082,10282.02,2100.37,False
S_816175257#1,52930,7622593082,10282.02,2100.37,False
E_816175257#1,52931,7622593078,10262.47,2119.02,False
S_816175261,52932,7622636194,7932.98,5296.31,False
E_816175261,52933,7622636200,7971.54,5299.15,False
S_816178097#0,52934,7622654913,10281.76,1022.36,False
E_816178097#0,52935,7622654912,10264.11,1015.85,False
S_816178097#1,52936,7622654912,10264.11,1015.85,False
E_816178097#1,52937,7622654908,10222.8,1001.83,False
S_816178099,52938,7622654920,10327.63,1303.15,False
E_816178099,52939,7622654919,10330.31,1282.69,False
S_816178100,52940,7622654924,10068.81,1199.29,False
E_816178100,52941,7622654921,10041.11,1188.62,False
S_816178101,52942,7622654927,10102.59,1147.01,False
E_816178101,52943,7622654925,10135.54,1159.22,False
S_816178102,52944,7622654930,10123.41,1103.46,False
E_816178102,52945,7622654928,10114.69,1092.1,False
S_816195562,52946,2117911017,10361.24,2625.17,False
E_816195562,52947,7622843741,10404.18,2506.02,False
S_816195563,52948,2117911014,10215.98,2593.47,False
E_816195563,52949,7622843742,10323.35,2633.36,False
S_816195564,52950,2734357336,10240.22,2276.74,False
E_816195564,52951,7622843743,10273.58,2204.89,False
S_816195565,52952,7622843747,8556.34,1449.02,False
E_816195565,52953,7622843744,8600.34,1438.31,False
S_816206615#1,52954,cluster_7622955192_7622955193,3819.52,5662.93,False
E_816206615#1,52955,7622955188,3848.66,5691.58,False
S_816206616,52956,7622955195,3818.54,6781.76,False
E_816206616,52957,7622955194,3796.05,6832.52,False
S_816209587,52958,cluster_1863143407_7622979398,7680.52,5569.24,False
E_816209587,52959,7622979418,7610.65,5583.75,False
S_816209588,52960,7622979400,7628.0,5635.61,False
E_816209588,52961,7622979421,7622.17,5612.51,False
S_816209589,52962,7622979402,7645.5,5631.1,False
E_816209589,52963,7622979401,7640.35,5607.72,False
S_816209590,52964,7622979404,7664.23,5626.27,False
E_816209590,52965,7622979403,7658.88,5603.84,False
S_816209591,52966,7622979406,7681.52,5621.8,False
E_816209591,52967,7622979405,7675.71,5599.65,False
S_816209592,52968,7622979407,7616.11,5638.68,False
E_816209592,52969,1863143598,7402.16,5773.04,False
S_816209593#1,52970,1863143480,7693.46,5618.73,False
E_816209593#1,52971,7622979424,7686.96,5596.92,False
S_816209593#2,52972,7622979424,7686.96,5596.92,False
E_816209593#2,52973,cluster_1863143407_7622979398,7680.52,5569.24,False
S_816209593#4,52974,cluster_1863143407_7622979398,7680.52,5569.24,False
E_816209593#4,52975,7622979418,7610.65,5583.75,False
S_816209594#0,52976,7622979424,7686.96,5596.92,False
E_816209594#0,52977,7622979405,7675.71,5599.65,False
S_816209594#1,52978,7622979405,7675.71,5599.65,False
E_816209594#1,52979,7622979403,7658.88,5603.84,False
S_816209594#2,52980,7622979403,7658.88,5603.84,False
E_816209594#2,52981,7622979401,7640.35,5607.72,False
S_816209594#3,52982,7622979401,7640.35,5607.72,False
E_816209594#3,52983,7622979421,7622.17,5612.51,False
S_816209594#4,52984,7622979421,7622.17,5612.51,False
E_816209594#4,52985,7622979418,7610.65,5583.75,False
S_816209594#5,52986,7622979418,7610.65,5583.75,False
E_816209594#5,52987,cluster_1863143407_7622979398,7680.52,5569.24,False
S_816287457#0,52988,1834131480,6267.81,3443.23,False
E_816287457#0,52989,7623669975,6245.93,3526.06,False
S_816287485,52990,7623669975,6245.93,3526.06,False
E_816287485,52991,21532593,6338.37,3528.95,False
S_816287490,52992,7623669975,6245.93,3526.06,False
E_816287490,52993,gneJ139,6267.72,3406.94,False
S_816287496,52994,7623669975,6245.93,3526.06,False
E_816287496,52995,cluster_1723628631_1723628632_1723628635_1723628638_1834131513_1834131530_7616444542_7616444543_7616444546,6158.62,3508.44,False
S_816287498,52996,7623669975,6245.93,3526.06,False
E_816287498,52997,gneJ43,6254.98,3583.25,False
S_816287498.31,52998,gneJ43,6254.98,3583.25,False
E_816287498.31,52999,475311969,6253.32,3647.61,False
S_816433141,53000,273906232,4041.85,4048.01,False
E_816433141,53001,7625155469,3968.89,4026.66,False
S_816433142,53002,273980003,4112.13,4310.47,False
E_816433142,53003,7625155471,4107.33,4359.94,False
S_816433143,53004,7625155475,4300.18,4363.3,False
E_816433143,53005,7625155473,4318.69,4304.84,False
S_816436535,53006,cluster_1690490387_4346910346,5933.04,4082.8,False
E_816436535,53007,cluster_1992088411_26288243_492525507_7625163210_7625163220,5956.9,4069.82,False
S_816436539#0,53008,cluster_1442150432_1442208008_266359531_7625163215,6137.8,3985.27,False
E_816436539#0,53009,7290801547,6146.12,4014.72,False
S_816436539#1,53010,7290801547,6146.12,4014.72,False
E_816436539#1,53011,266359533,6188.86,4106.0,False
S_816436539#2,53012,266359533,6188.86,4106.0,False
E_816436539#2,53013,1433119800,6296.23,4214.38,False
S_816436541,53014,3133009079,5955.34,4082.3,False
E_816436541,53015,7625163219,5924.3,4095.43,False
S_816436542#0,53016,3133009077,5976.27,4082.52,False
E_816436542#0,53017,cluster_1992088411_26288243_492525507_7625163210_7625163220,5956.9,4069.82,False
S_816436542#2,53018,cluster_1992088411_26288243_492525507_7625163210_7625163220,5956.9,4069.82,False
E_816436542#2,53019,cluster_1690490387_4346910346,5933.04,4082.8,False
S_816436543#0,53020,cluster_1992088411_26288243_492525507_7625163210_7625163220,5956.9,4069.82,False
E_816436543#0,53021,3133009079,5955.34,4082.3,False
S_816438820,53022,250712533,6569.15,3109.53,False
E_816438820,53023,250712532,6693.95,3118.02,False
S_816438821#1,53024,225396281,6846.16,3118.32,False
E_816438821#1,53025,30965807,6903.76,3137.91,False
S_816461641,53026,1497502585,5886.58,5895.05,False
E_816461641,53027,7625457161,5865.91,5824.43,False
S_816461642,53028,7625457166,5818.7,5966.31,False
E_816461642,53029,7625457165,5852.72,5968.99,False
S_816461643,53030,cluster_1496549481_7625457167,5821.16,5997.17,False
E_816461643,53031,2779765461,5782.79,6027.22,False
S_816461644#1,53032,cluster_7625457170_7692159968,5638.41,6052.58,False
E_816461644#1,53033,7625457168,5646.12,5954.42,False
S_816461645,53034,2107054769,5553.74,6022.53,False
E_816461645,53035,7625457171,5548.27,6050.36,False
S_816461646,53036,7625457176,5421.11,5780.8,False
E_816461646,53037,7625457172,5283.41,5786.25,False
S_816461647,53038,7625457178,5424.05,5735.95,False
E_816461647,53039,7625457177,5393.55,5733.99,False
S_816461648#1,53040,7625457158,5539.44,5637.09,False
E_816461648#1,53041,7625457179,5541.2,5590.79,False
S_816461649,53042,7625457182,5596.38,5594.3,False
E_816461649,53043,7625457181,5558.45,5591.15,False
S_816461650,53044,7625459086,4879.82,5196.7,False
E_816461650,53045,1615505853,4925.99,5224.57,False
S_816466984#1,53046,7625481051,5111.02,5653.06,False
E_816466984#1,53047,7625481044,5179.46,5680.06,False
S_816466985,53048,7625481059,5229.58,6018.75,False
E_816466985,53049,7625481052,5276.59,6019.64,False
S_816466986#1,53050,cluster_2046445403_7625481062,5107.63,6015.48,False
E_816466986#1,53051,7625481059,5229.58,6018.75,False
S_816466986#2,53052,7625481059,5229.58,6018.75,False
E_816466986#2,53053,7625481052,5276.59,6019.64,False
S_816466986#3,53054,7625481052,5276.59,6019.64,False
E_816466986#3,53055,7590365382,5284.12,6019.78,False
S_816466987,53056,7625481064,4981.69,5924.68,False
E_816466987,53057,7625481063,5019.37,5937.09,False
S_816466988,53058,7625481078,6038.6,5623.46,False
E_816466988,53059,7625481065,6085.75,5628.31,False
S_816466989#0,53060,7625481083,6101.12,5638.92,False
E_816466989#0,53061,7625481065,6085.75,5628.31,False
S_816466989#1,53062,7625481065,6085.75,5628.31,False
E_816466989#1,53063,7625481078,6038.6,5623.46,False
S_816466989#2,53064,7625481078,6038.6,5623.46,False
E_816466989#2,53065,7625481071,6039.1,5672.54,False
S_816476702,53066,7625598805,9480.38,2103.26,False
E_816476702,53067,7625598819,9531.16,2083.01,False
S_816476703#0,53068,7625598821,9434.23,2103.31,False
E_816476703#0,53069,7625598820,9478.74,2095.77,False
S_816476703#1,53070,7625598820,9478.74,2095.77,False
E_816476703#1,53071,7625598819,9531.16,2083.01,False
S_816476703#2,53072,7625598819,9531.16,2083.01,False
E_816476703#2,53073,7625598805,9480.38,2103.26,False
S_816476703#3,53074,7625598805,9480.38,2103.26,False
E_816476703#3,53075,7625598820,9478.74,2095.77,False
S_816476704,53076,7625598826,8897.18,2238.18,False
E_816476704,53077,7625598825,8935.59,2222.61,False
S_816476705,53078,7625598830,9235.38,2019.98,False
E_816476705,53079,335722559,9188.04,2078.03,False
S_816476706#0,53080,7625598832,9174.48,2042.78,False
E_816476706#0,53081,7625598830,9235.38,2019.98,False
S_816476706#1,53082,7625598830,9235.38,2019.98,False
E_816476706#1,53083,7625598831,9247.93,2015.76,False
S_816483538,53084,7625669942,9691.73,2683.93,False
E_816483538,53085,7625669935,9818.24,2723.16,False
S_816483539#1,53086,cluster_7625669943_7625669944,9643.75,2667.35,False
E_816483539#1,53087,7625669923,9661.0,2673.07,False
S_816483539#2,53088,7625669923,9661.0,2673.07,False
E_816483539#2,53089,7625669942,9691.73,2683.93,False
S_816483539#3,53090,7625669942,9691.73,2683.93,False
E_816483539#3,53091,7625669935,9818.24,2723.16,False
S_816483539#4,53092,7625669935,9818.24,2723.16,False
E_816483539#4,53093,7625669923,9661.0,2673.07,False
S_816483540#1,53094,cluster_3450556276_3466088120_7625669954_7625669955,10016.77,2604.37,False
E_816483540#1,53095,cluster_2354330279_4321135125_7625669946,10012.89,2633.27,False
S_816483541,53096,7625669957,9869.39,2465.24,False
E_816483541,53097,7625669956,9903.95,2377.4,False
S_816483542,53098,7625669959,9392.68,3996.85,False
E_816483542,53099,7625669958,9401.22,4029.04,False
S_816483543,53100,7625669961,8400.78,3912.27,False
E_816483543,53101,7625669960,8421.41,4028.64,False
S_816483544,53102,7625669963,8445.48,3903.56,False
E_816483544,53103,7625669962,8462.04,4013.0,False
S_816483545,53104,7625669966,8700.96,3782.94,False
E_816483545,53105,7625669965,8688.19,3820.61,False
S_816483546#0,53106,7625669973,8750.07,3772.47,False
E_816483546#0,53107,7625669965,8688.19,3820.61,False
S_816483546#1,53108,7625669965,8688.19,3820.61,False
E_816483546#1,53109,7625669967,8587.34,3828.14,False
S_816483547,53110,7625669975,8533.87,3822.12,False
E_816483547,53111,7625669974,8772.37,3723.7,False
S_816483548#0,53112,7625669981,8789.18,3765.29,False
E_816483548#0,53113,7625669974,8772.37,3723.7,False
S_816483548#1,53114,7625669974,8772.37,3723.7,False
E_816483548#1,53115,308903980,8529.97,3793.58,False
S_816501621,53116,7625860326,10544.56,1663.26,False
E_816501621,53117,7625860304,10521.85,1710.35,False
S_816501622#0,53118,7625860334,10574.44,1546.89,False
E_816501622#0,53119,7625860326,10544.56,1663.26,False
S_816501622#1,53120,7625860326,10544.56,1663.26,False
E_816501622#1,53121,7625860309,10614.24,1604.01,False
S_816504078,53122,7625890785,9313.85,1145.18,False
E_816504078,53123,7625883478,9318.73,1133.21,False
S_816504079,53124,7625890794,9556.06,1565.91,False
E_816504079,53125,7625890786,9668.67,1568.98,False
S_816504080,53126,7625890802,9558.59,1504.68,False
E_816504080,53127,7625890795,9542.85,1486.16,False
S_816504081,53128,7625890814,8316.07,1723.26,False
E_816504081,53129,7625890803,8280.61,1644.46,False
S_816504082,53130,7625890817,8307.8,1378.69,False
E_816504082,53131,7625890815,8293.84,1353.71,False
S_816504083,53132,7625890821,8346.5,1335.16,False
E_816504083,53133,7625890818,8291.86,1298.74,False
S_816504084,53134,7625890823,8524.91,1266.58,False
E_816504084,53135,7625890822,8515.78,1235.69,False
S_816504085,53136,7625890828,8307.53,1467.82,False
E_816504085,53137,700171081,8254.9,1403.02,False
S_816506792,53138,7625882437,8483.77,2804.89,False
E_816506792,53139,7625882436,8502.94,2836.85,False
S_816506793,53140,7625882447,8483.74,2786.64,False
E_816506793,53141,7625882438,8447.72,2805.06,False
S_816506794#0,53142,7625882449,8494.41,2798.5,False
E_816506794#0,53143,7625882437,8483.77,2804.89,False
S_816506794#1,53144,7625882437,8483.77,2804.89,False
E_816506794#1,53145,7625882439,8456.98,2821.0,False
S_816506795,53146,7625882451,9893.04,2077.61,False
E_816506795,53147,7625882450,9865.97,2028.86,False
S_816506796#0,53148,7625882467,9885.61,2102.3,False
E_816506796#0,53149,7625882466,9878.71,2081.6,False
S_816506796#1,53150,7625882466,9878.71,2081.6,False
E_816506796#1,53151,7625882450,9865.97,2028.86,False
S_816506796#2,53152,7625882450,9865.97,2028.86,False
E_816506796#2,53153,7625882461,9876.39,2022.99,False
S_816506796#3,53154,7625882461,9876.39,2022.99,False
E_816506796#3,53155,7625882460,9889.89,2013.78,False
S_816506796#4,53156,7625882460,9889.89,2013.78,False
E_816506796#4,53157,7625882459,9903.2,2005.23,False
S_816506796#5,53158,7625882459,9903.2,2005.23,False
E_816506796#5,53159,7625882458,9916.94,1997.01,False
S_816506796#6,53160,7625882458,9916.94,1997.01,False
E_816506796#6,53161,7625882457,9930.84,1988.47,False
S_816506796#7,53162,7625882457,9930.84,1988.47,False
E_816506796#7,53163,7625882456,9944.25,1980.29,False
S_816506796#8,53164,7625882456,9944.25,1980.29,False
E_816506796#8,53165,7625882455,9961.07,1970.54,False
S_816506797,53166,7625882469,9840.7,2118.04,False
E_816506797,53167,7625882468,9833.72,2095.47,False
S_816508405#1,53168,cluster_7625927411_7625927412,8823.09,2668.96,False
E_816508405#1,53169,cluster_3405463706_7625927410,8807.88,2653.06,False
S_816508406,53170,7625927420,8636.36,2691.59,False
E_816508406,53171,7625927413,8661.3,2674.7,False
S_816511117,53172,7625933227,8967.88,2403.64,False
E_816511117,53173,7625933229,8950.23,2358.67,False
S_816511118#0,53174,503308133,8950.27,2410.55,False
E_816511118#0,53175,7625933229,8950.23,2358.67,False
S_816511118#1,53176,7625933229,8950.23,2358.67,False
E_816511118#1,53177,7625933228,8956.09,2349.81,False
S_816511119,53178,7625933234,9035.71,2483.55,False
E_816511119,53179,7625933233,9042.4,2501.77,False
S_816511120#0,53180,3444444162,9084.93,2465.7,False
E_816511120#0,53181,7625933234,9035.71,2483.55,False
S_816511120#1,53182,7625933234,9035.71,2483.55,False
E_816511120#1,53183,7625933235,9021.02,2488.87,False
S_816511121,53184,7284496921,9605.94,2415.05,False
E_816511121,53185,7625933236,9595.9,2467.9,False
S_816511122#1,53186,cluster_414259157_4542971981_7625933240,9399.78,2296.78,False
E_816511122#1,53187,7625933237,9426.3,2260.25,False
S_816511123#0,53188,7625933250,9531.79,2340.05,False
E_816511123#0,53189,cluster_4542971980_7625933242,9434.34,2279.61,False
S_816511123#2,53190,cluster_4542971980_7625933242,9434.34,2279.61,False
E_816511123#2,53191,7625933237,9426.3,2260.25,False
S_816511123#3,53192,7625933237,9426.3,2260.25,False
E_816511123#3,53193,7625933241,9407.02,2210.44,False
S_816531488,53194,7626131618,6696.89,1414.13,False
E_816531488,53195,7629188858,6706.79,1384.14,False
S_816531489,53196,7626131620,6679.19,1420.18,False
E_816531489,53197,7626131619,6665.85,1373.65,False
S_816532196,53198,7626132247,9650.04,5635.04,False
E_816532196,53199,7626132245,9591.65,5650.64,False
S_816532197,53200,7626132248,9700.42,5454.47,False
E_816532197,53201,1516302015,9702.67,5490.66,False
S_816603268,53202,310280298,6419.21,3603.58,False
E_816603268,53203,1443568690,6412.64,3616.06,False
S_816603269#0,53204,1443568690,6412.64,3616.06,False
E_816603269#0,53205,1443568694,6407.22,3626.32,False
S_816603269#1,53206,1443568694,6407.22,3626.32,False
E_816603269#1,53207,1443568709,6408.03,3653.06,False
S_816603269#2,53208,1443568709,6408.03,3653.06,False
E_816603269#2,53209,1443568694,6407.22,3626.32,False
S_816603270#0,53210,1443568654,6327.86,3570.15,False
E_816603270#0,53211,1443568683,6286.82,3593.99,False
S_816603270#1,53212,1443568683,6286.82,3593.99,False
E_816603270#1,53213,1443568691,6284.51,3612.41,False
S_816603270#2,53214,1443568691,6284.51,3612.41,False
E_816603270#2,53215,1443568698,6282.14,3629.74,False
S_816603270#3,53216,1443568698,6282.14,3629.74,False
E_816603270#3,53217,1443568693,6335.85,3621.43,False
S_816603270#4,53218,1443568693,6335.85,3621.43,False
E_816603270#4,53219,1443568689,6397.62,3611.87,False
S_816603271,53220,1443568656,6392.3,3577.69,False
E_816603271,53221,1443568654,6327.86,3570.15,False
S_816603272,53222,1443568678,6395.04,3595.31,False
E_816603272,53223,1443568656,6392.3,3577.69,False
S_816603273#0,53224,1515873720,5837.82,2162.64,False
E_816603273#0,53225,746753197,5854.91,2129.6,False
S_816603273#1,53226,746753197,5854.91,2129.6,False
E_816603273#1,53227,cluster_256335666_7680760812,5861.43,2105.87,False
S_816603274#1,53228,288771408,5786.76,2391.11,False
E_816603274#1,53229,2119037644,5789.18,2380.27,False
S_816603274#2,53230,2119037644,5789.18,2380.27,False
E_816603274#2,53231,1515873720,5837.82,2162.64,False
S_816603275#3,53232,cluster_281967823_305519232_7009179649_7626856596_7626856598_7626856599,5574.05,4880.36,False
E_816603275#3,53233,7626856597,5534.56,4910.8,False
S_816603275#7,53234,7626856597,5534.56,4910.8,False
E_816603275#7,53235,cluster_1031988642_2230685474_267289885_3051759901_305519243_7617786208_7622194984_937878779,5548.47,4928.97,False
S_816609196,53236,7109111793,4290.14,7498.16,False
E_816609196,53237,7109111796,4289.25,7470.46,False
S_816623824,53238,7627033073,5721.74,3633.54,False
E_816623824,53239,7627056291,5689.27,3648.63,False
S_816623825,53240,277739043,5728.04,3683.76,False
E_816623825,53241,7627056291,5689.27,3648.63,False
S_816623827,53242,7627056291,5689.27,3648.63,False
E_816623827,53243,277739043,5728.04,3683.76,False
S_816623833#1,53244,1393740353,5385.59,3858.94,False
E_816623833#1,53245,1833941711,5232.67,3939.91,False
S_816623833#2,53246,1833941711,5232.67,3939.91,False
E_816623833#2,53247,432411761,5190.06,3949.02,False
S_816623833#4,53248,432411761,5190.06,3949.02,False
E_816623833#4,53249,gneJ424,4895.25,4321.49,False
S_816623837#0,53250,7627056291,5689.27,3648.63,False
E_816623837#0,53251,7627056302,5628.73,3685.16,False
S_816623837#1,53252,7627056302,5628.73,3685.16,False
E_816623837#1,53253,39732721,5569.95,3732.89,False
S_816626563,53254,7627056291,5689.27,3648.63,False
E_816626563,53255,7627033073,5721.74,3633.54,False
S_816734244,53256,7628024116,6777.46,5226.88,False
E_816734244,53257,7628024087,6765.82,5225.52,False
S_816734245,53258,1507762172,6739.59,5241.77,False
E_816734245,53259,7628024094,6773.89,5270.62,False
S_816734246,53260,7628024121,6857.29,5278.11,False
E_816734246,53261,7628024101,6861.66,5263.06,False
S_816734247#0,53262,7628024124,6841.8,5327.72,False
E_816734247#0,53263,7628024121,6857.29,5278.11,False
S_816734247#1,53264,7628024121,6857.29,5278.11,False
E_816734247#1,53265,7628024101,6861.66,5263.06,False
S_816734247#2,53266,7628024101,6861.66,5263.06,False
E_816734247#2,53267,7628024116,6777.46,5226.88,False
S_816734247#3,53268,7628024116,6777.46,5226.88,False
E_816734247#3,53269,7628024114,6741.3,5230.22,False
S_816734248,53270,7628024131,8331.85,5906.44,False
E_816734248,53271,7628024125,8301.07,5888.02,False
S_816734249#0,53272,7628024144,8288.38,5887.26,False
E_816734249#0,53273,7628024125,8301.07,5888.02,False
S_816734249#1,53274,7628024125,8301.07,5888.02,False
E_816734249#1,53275,7628024132,8333.47,5889.92,False
S_816734249#2,53276,7628024132,8333.47,5889.92,False
E_816734249#2,53277,7628024131,8331.85,5906.44,False
S_816734249#3,53278,7628024131,8331.85,5906.44,False
